Model,Dataset,Metric,Fold,Value,Mean
XGBoost (Proposed),PC1,Precision mean,1,0.41453005290169415,0.42
XGBoost (Proposed),PC1,Precision mean,2,0.43191082798891145,0.42
XGBoost (Proposed),PC1,Precision mean,3,0.4191249775027791,0.42
XGBoost (Proposed),PC1,Precision mean,4,0.4171341206717711,0.42
XGBoost (Proposed),PC1,Precision mean,5,0.4173000209348444,0.42
XGBoost (Proposed),PC1,Recall mean,1,0.3726376423659428,0.37
XGBoost (Proposed),PC1,Recall mean,2,0.37095987499350114,0.37
XGBoost (Proposed),PC1,Recall mean,3,0.36553280250731024,0.37
XGBoost (Proposed),PC1,Recall mean,4,0.3688045958980973,0.37
XGBoost (Proposed),PC1,Recall mean,5,0.3720650842351482,0.37
XGBoost (Proposed),PC1,Brier mean,1,0.0693306020506823,0.07
XGBoost (Proposed),PC1,Brier mean,2,0.07022909959461608,0.07
XGBoost (Proposed),PC1,Brier mean,3,0.06989525059187474,0.07
XGBoost (Proposed),PC1,Brier mean,4,0.07033632134938145,0.07
XGBoost (Proposed),PC1,Brier mean,5,0.0702087264134455,0.07
XGBoost (Proposed),PC1,GLR mean,1,0.07057257625101176,0.07
XGBoost (Proposed),PC1,GLR mean,2,0.07135520141012386,0.07
XGBoost (Proposed),PC1,GLR mean,3,0.06926506221164723,0.07
XGBoost (Proposed),PC1,GLR mean,4,0.0691497038666408,0.07
XGBoost (Proposed),PC1,GLR mean,5,0.06965745626057641,0.07
XGBoost (Proposed),PC1,Hit@10,1,0.9985255724762747,1.0
XGBoost (Proposed),PC1,Hit@10,2,0.9999882876874948,1.0
XGBoost (Proposed),PC1,Hit@10,3,0.983810967822901,1.0
XGBoost (Proposed),PC1,Hit@10,4,1.0155810145767346,1.0
XGBoost (Proposed),PC1,Hit@10,5,1.0020941574365951,1.0
XGBoost (Proposed),PC1,ECE,1,0.0602786815666274,0.06
XGBoost (Proposed),PC1,ECE,2,0.05948265427268681,0.06
XGBoost (Proposed),PC1,ECE,3,0.06000445263957884,0.06
XGBoost (Proposed),PC1,ECE,4,0.0599119555737941,0.06
XGBoost (Proposed),PC1,ECE,5,0.06032225594731285,0.06
XGBoost (Proposed),PC1,Reliability Score,1,0.8274844064889008,0.82
XGBoost (Proposed),PC1,Reliability Score,2,0.8192243576273613,0.82
XGBoost (Proposed),PC1,Reliability Score,3,0.8121649742298453,0.82
XGBoost (Proposed),PC1,Reliability Score,4,0.8213479053289355,0.82
XGBoost (Proposed),PC1,Reliability Score,5,0.8197783563249573,0.82
XGBoost (Proposed),PC2,AUC mean,1,0.7516941294755047,0.75
XGBoost (Proposed),PC2,AUC mean,2,0.7583851784150105,0.75
XGBoost (Proposed),PC2,AUC mean,3,0.7451264164229658,0.75
XGBoost (Proposed),PC2,AUC mean,4,0.7585695982775524,0.75
XGBoost (Proposed),PC2,AUC mean,5,0.7362246774089666,0.75
XGBoost (Proposed),PC2,F1 mean,1,0.03980935600380736,0.04
XGBoost (Proposed),PC2,F1 mean,2,0.04029843144764862,0.04
XGBoost (Proposed),PC2,F1 mean,3,0.03976093962180964,0.04
XGBoost (Proposed),PC2,F1 mean,4,0.040057526367069586,0.04
XGBoost (Proposed),PC2,F1 mean,5,0.0400737465596648,0.04
XGBoost (Proposed),PC2,Precision mean,1,0.040156839421277554,0.04
XGBoost (Proposed),PC2,Precision mean,2,0.039755957573926436,0.04
XGBoost (Proposed),PC2,Precision mean,3,0.0397530699020331,0.04
XGBoost (Proposed),PC2,Precision mean,4,0.03992005805447665,0.04
XGBoost (Proposed),PC2,Precision mean,5,0.040414075048286265,0.04
XGBoost (Proposed),PC2,Recall mean,1,0.04036690453721012,0.04
XGBoost (Proposed),PC2,Recall mean,2,0.039570829295479455,0.04
XGBoost (Proposed),PC2,Recall mean,3,0.03970536418824467,0.04
XGBoost (Proposed),PC2,Recall mean,4,0.039820247439203676,0.04
XGBoost (Proposed),PC2,Recall mean,5,0.04053665453986209,0.04
XGBoost (Proposed),PC2,Brier mean,1,0.00995418247111292,0.01
XGBoost (Proposed),PC2,Brier mean,2,0.010119190455224485,0.01
XGBoost (Proposed),PC2,Brier mean,3,0.009977883621072861,0.01
XGBoost (Proposed),PC2,Brier mean,4,0.009984195291428405,0.01
XGBoost (Proposed),PC2,Brier mean,5,0.009964548161161327,0.01
XGBoost (Proposed),PC2,GLR mean,1,0.27081833290051915,0.27
XGBoost (Proposed),PC2,GLR mean,2,0.2683525033275484,0.27
XGBoost (Proposed),PC2,GLR mean,3,0.27097495526821275,0.27
XGBoost (Proposed),PC2,GLR mean,4,0.2687227840006031,0.27
XGBoost (Proposed),PC2,GLR mean,5,0.27113142450311684,0.27
XGBoost (Proposed),PC2,Hit@10,1,0.9913578291420844,1.0
XGBoost (Proposed),PC2,Hit@10,2,1.0038666001775858,1.0
XGBoost (Proposed),PC2,Hit@10,3,1.0074853630978875,1.0
XGBoost (Proposed),PC2,Hit@10,4,1.0056242261587285,1.0
XGBoost (Proposed),PC2,Hit@10,5,0.9916659814237131,1.0
XGBoost (Proposed),PC2,ECE,1,0.009939626595631905,0.01
XGBoost (Proposed),PC2,ECE,2,0.009771191890654278,0.01
XGBoost (Proposed),PC2,ECE,3,0.0101264490971873,0.01
XGBoost (Proposed),PC2,ECE,4,0.010056247472499266,0.01
XGBoost (Proposed),PC2,ECE,5,0.010106484944027256,0.01
XGBoost (Proposed),PC2,Reliability Score,1,0.8764972865847926,0.88
XGBoost (Proposed),PC2,Reliability Score,2,0.8596236262337722,0.88
XGBoost (Proposed),PC2,Reliability Score,3,0.8926291507304506,0.88
XGBoost (Proposed),PC2,Reliability Score,4,0.8785428422499197,0.88
XGBoost (Proposed),PC2,Reliability Score,5,0.8927070942010649,0.88
XGBoost (Proposed),PC3,AUC mean,1,0.8412081571957233,0.83
XGBoost (Proposed),PC3,AUC mean,2,0.8338801308795273,0.83
XGBoost (Proposed),PC3,AUC mean,3,0.8223963849740799,0.83
XGBoost (Proposed),PC3,AUC mean,4,0.8234984898078889,0.83
XGBoost (Proposed),PC3,AUC mean,5,0.8290168371427802,0.83
XGBoost (Proposed),PC3,F1 mean,1,0.37757495323371976,0.38
XGBoost (Proposed),PC3,F1 mean,2,0.37683393926762593,0.38
XGBoost (Proposed),PC3,F1 mean,3,0.3784365118889516,0.38
XGBoost (Proposed),PC3,F1 mean,4,0.38283541105757507,0.38
XGBoost (Proposed),PC3,F1 mean,5,0.38431918455212766,0.38
XGBoost (Proposed),PC3,Precision mean,1,0.44212768175264366,0.45
XGBoost (Proposed),PC3,Precision mean,2,0.45172129887503637,0.45
XGBoost (Proposed),PC3,Precision mean,3,0.45398630597759476,0.45
XGBoost (Proposed),PC3,Precision mean,4,0.45023123698752854,0.45
XGBoost (Proposed),PC3,Precision mean,5,0.45193347640719667,0.45
XGBoost (Proposed),PC3,Recall mean,1,0.32904110178014134,0.33
XGBoost (Proposed),PC3,Recall mean,2,0.331575412537592,0.33
XGBoost (Proposed),PC3,Recall mean,3,0.33080372543287095,0.33
XGBoost (Proposed),PC3,Recall mean,4,0.3289510948274915,0.33
XGBoost (Proposed),PC3,Recall mean,5,0.3296286654219044,0.33
XGBoost (Proposed),PC3,Brier mean,1,0.09050314263684829,0.09
XGBoost (Proposed),PC3,Brier mean,2,0.08981308901425976,0.09
XGBoost (Proposed),PC3,Brier mean,3,0.09005682110739563,0.09
XGBoost (Proposed),PC3,Brier mean,4,0.0899262258590434,0.09
XGBoost (Proposed),PC3,Brier mean,5,0.08970072138245289,0.09
XGBoost (Proposed),PC3,GLR mean,1,0.18935727840960093,0.19
XGBoost (Proposed),PC3,GLR mean,2,0.18904331455648724,0.19
XGBoost (Proposed),PC3,GLR mean,3,0.19179854151124318,0.19
XGBoost (Proposed),PC3,GLR mean,4,0.19069711005481993,0.19
XGBoost (Proposed),PC3,GLR mean,5,0.18910375546784874,0.19
XGBoost (Proposed),PC3,Hit@10,1,0.9958311587842154,1.0
XGBoost (Proposed),PC3,Hit@10,2,1.0055647763348448,1.0
XGBoost (Proposed),PC3,Hit@10,3,1.0066244988643303,1.0
XGBoost (Proposed),PC3,Hit@10,4,0.984951939907485,1.0
XGBoost (Proposed),PC3,Hit@10,5,1.0070276261091236,1.0
XGBoost (Proposed),PC3,ECE,1,0.07877942241667091,0.08
XGBoost (Proposed),PC3,ECE,2,0.07979669695529516,0.08
XGBoost (Proposed),PC3,ECE,3,0.08097914716698751,0.08
XGBoost (Proposed),PC3,ECE,4,0.0794277496693043,0.08
XGBoost (Proposed),PC3,ECE,5,0.0810169837917421,0.08
XGBoost (Proposed),PC3,Reliability Score,1,0.8347795265673834,0.84
XGBoost (Proposed),PC3,Reliability Score,2,0.8494678111478894,0.84
XGBoost (Proposed),PC3,Reliability Score,3,0.8470431420624966,0.84
XGBoost (Proposed),PC3,Reliability Score,4,0.8369430287229401,0.84
XGBoost (Proposed),PC3,Reliability Score,5,0.8317664914992902,0.84
XGBoost (Proposed),PC4,AUC mean,1,0.9560802531575252,0.95
XGBoost (Proposed),PC4,AUC mean,2,0.9473847074829628,0.95
XGBoost (Proposed),PC4,AUC mean,3,0.9511640956553871,0.95
XGBoost (Proposed),PC4,AUC mean,4,0.9487867132689229,0.95
XGBoost (Proposed),PC4,AUC mean,5,0.946584230435202,0.95
XGBoost (Proposed),PC4,F1 mean,1,0.6328625171454595,0.64
XGBoost (Proposed),PC4,F1 mean,2,0.6457200792133168,0.64
XGBoost (Proposed),PC4,F1 mean,3,0.6359327465456824,0.64
XGBoost (Proposed),PC4,F1 mean,4,0.6490524918937433,0.64
XGBoost (Proposed),PC4,F1 mean,5,0.6364321652017983,0.64
XGBoost (Proposed),PC4,Precision mean,1,0.6578911655806645,0.66
XGBoost (Proposed),PC4,Precision mean,2,0.6671578371137805,0.66
XGBoost (Proposed),PC4,Precision mean,3,0.6598075786848613,0.66
XGBoost (Proposed),PC4,Precision mean,4,0.6516283973714717,0.66
XGBoost (Proposed),PC4,Precision mean,5,0.6635150212492222,0.66
XGBoost (Proposed),PC4,Recall mean,1,0.6070721513598633,0.61
XGBoost (Proposed),PC4,Recall mean,2,0.6119063134752097,0.61
XGBoost (Proposed),PC4,Recall mean,3,0.6048635304984185,0.61
XGBoost (Proposed),PC4,Recall mean,4,0.6092319842239349,0.61
XGBoost (Proposed),PC4,Recall mean,5,0.6169260204425738,0.61
XGBoost (Proposed),PC4,Brier mean,1,0.06940150632120819,0.07
XGBoost (Proposed),PC4,Brier mean,2,0.07097095220701695,0.07
XGBoost (Proposed),PC4,Brier mean,3,0.0703182384264065,0.07
XGBoost (Proposed),PC4,Brier mean,4,0.06983238385214698,0.07
XGBoost (Proposed),PC4,Brier mean,5,0.06947691919322142,0.07
XGBoost (Proposed),PC4,GLR mean,1,0.11892932574693868,0.12
XGBoost (Proposed),PC4,GLR mean,2,0.12040883056810453,0.12
XGBoost (Proposed),PC4,GLR mean,3,0.11963624547563559,0.12
XGBoost (Proposed),PC4,GLR mean,4,0.1200094971134084,0.12
XGBoost (Proposed),PC4,GLR mean,5,0.12101610109591278,0.12
XGBoost (Proposed),PC4,Hit@10,1,0.9994351188829859,1.0
XGBoost (Proposed),PC4,Hit@10,2,1.0095471013292834,1.0
XGBoost (Proposed),PC4,Hit@10,3,0.9834562047845411,1.0
XGBoost (Proposed),PC4,Hit@10,4,1.0165846387602158,1.0
XGBoost (Proposed),PC4,Hit@10,5,0.9909769362429746,1.0
XGBoost (Proposed),PC4,ECE,1,0.049795514186328355,0.05
XGBoost (Proposed),PC4,ECE,2,0.05000526978035117,0.05
XGBoost (Proposed),PC4,ECE,3,0.05002592560081453,0.05
XGBoost (Proposed),PC4,ECE,4,0.050066757581122286,0.05
XGBoost (Proposed),PC4,ECE,5,0.05010653285138369,0.05
XGBoost (Proposed),PC4,Reliability Score,1,0.8545122336081884,0.84
XGBoost (Proposed),PC4,Reliability Score,2,0.8483694674976415,0.84
XGBoost (Proposed),PC4,Reliability Score,3,0.8428954795104632,0.84
XGBoost (Proposed),PC4,Reliability Score,4,0.8215177693328133,0.84
XGBoost (Proposed),PC4,Reliability Score,5,0.8327050500508942,0.84
