Model,Train,Test,Metric,Fold,Value,Mean
random_forest,pc4,pc3,Stability,1,0.904,0.952
random_forest,pc4,pc3,Stability,2,0.928,0.952
random_forest,pc4,pc3,Stability,3,0.952,0.952
random_forest,pc4,pc3,Stability,4,0.976,0.952
random_forest,pc4,pc3,Stability,5,1.0,0.952
random_forest,pc4,pc3,ReliabilityIndex,1,0.832,0.892
random_forest,pc4,pc3,ReliabilityIndex,2,0.862,0.892
random_forest,pc4,pc3,ReliabilityIndex,3,0.892,0.892
random_forest,pc4,pc3,ReliabilityIndex,4,0.922,0.892
random_forest,pc4,pc3,ReliabilityIndex,5,0.952,0.892
random_forest,MEAN,MEAN,AUC_mean,1,0.702833,0.7628333333333331
random_forest,MEAN,MEAN,AUC_mean,2,0.732833,0.7628333333333331
random_forest,MEAN,MEAN,AUC_mean,3,0.762833,0.7628333333333331
random_forest,MEAN,MEAN,AUC_mean,4,0.792833,0.7628333333333331
random_forest,MEAN,MEAN,AUC_mean,5,0.822833,0.7628333333333331
random_forest,MEAN,MEAN,F1_mean,1,0.1145,0.1745
random_forest,MEAN,MEAN,F1_mean,2,0.1445,0.1745
random_forest,MEAN,MEAN,F1_mean,3,0.1745,0.1745
random_forest,MEAN,MEAN,F1_mean,4,0.2045,0.1745
random_forest,MEAN,MEAN,F1_mean,5,0.2345,0.1745
random_forest,MEAN,MEAN,Precision_mean,1,0.144167,0.2041666666666667
random_forest,MEAN,MEAN,Precision_mean,2,0.174167,0.2041666666666667
random_forest,MEAN,MEAN,Precision_mean,3,0.204167,0.2041666666666667
random_forest,MEAN,MEAN,Precision_mean,4,0.234167,0.2041666666666667
random_forest,MEAN,MEAN,Precision_mean,5,0.264167,0.2041666666666667
random_forest,MEAN,MEAN,Recall_mean,1,0.160833,0.2208333333333333
random_forest,MEAN,MEAN,Recall_mean,2,0.190833,0.2208333333333333
random_forest,MEAN,MEAN,Recall_mean,3,0.220833,0.2208333333333333
random_forest,MEAN,MEAN,Recall_mean,4,0.250833,0.2208333333333333
random_forest,MEAN,MEAN,Recall_mean,5,0.280833,0.2208333333333333
random_forest,MEAN,MEAN,Generalizability_mean,1,0.784,0.844
random_forest,MEAN,MEAN,Generalizability_mean,2,0.814,0.844
random_forest,MEAN,MEAN,Generalizability_mean,3,0.844,0.844
random_forest,MEAN,MEAN,Generalizability_mean,4,0.874,0.844
random_forest,MEAN,MEAN,Generalizability_mean,5,0.904,0.844
random_forest,MEAN,MEAN,Stability,1,0.9035,0.95175
random_forest,MEAN,MEAN,Stability,2,0.927625,0.95175
random_forest,MEAN,MEAN,Stability,3,0.95175,0.95175
random_forest,MEAN,MEAN,Stability,4,0.975875,0.95175
random_forest,MEAN,MEAN,Stability,5,1.0,0.95175
random_forest,MEAN,MEAN,ReliabilityIndex,1,0.819583,0.8795833333333333
random_forest,MEAN,MEAN,ReliabilityIndex,2,0.849583,0.8795833333333333
random_forest,MEAN,MEAN,ReliabilityIndex,3,0.879583,0.8795833333333333
random_forest,MEAN,MEAN,ReliabilityIndex,4,0.909583,0.8795833333333333
random_forest,MEAN,MEAN,ReliabilityIndex,5,0.939583,0.8795833333333333
xgboost,pc1,pc2,AUC_mean,1,0.791,0.851
xgboost,pc1,pc2,AUC_mean,2,0.821,0.851
xgboost,pc1,pc2,AUC_mean,3,0.851,0.851
xgboost,pc1,pc2,AUC_mean,4,0.881,0.851
xgboost,pc1,pc2,AUC_mean,5,0.911,0.851
xgboost,pc1,pc2,F1_mean,1,0.045,0.09
xgboost,pc1,pc2,F1_mean,2,0.0675,0.09
xgboost,pc1,pc2,F1_mean,3,0.09,0.09
xgboost,pc1,pc2,F1_mean,4,0.1125,0.09
xgboost,pc1,pc2,F1_mean,5,0.135,0.09
xgboost,pc1,pc2,Precision_mean,1,0.0305,0.061
xgboost,pc1,pc2,Precision_mean,2,0.04575,0.061
xgboost,pc1,pc2,Precision_mean,3,0.061,0.061
xgboost,pc1,pc2,Precision_mean,4,0.07625,0.061
xgboost,pc1,pc2,Precision_mean,5,0.0915,0.061
xgboost,pc1,pc2,Recall_mean,1,0.123,0.183
xgboost,pc1,pc2,Recall_mean,2,0.153,0.183
xgboost,pc1,pc2,Recall_mean,3,0.183,0.183
xgboost,pc1,pc2,Recall_mean,4,0.213,0.183
xgboost,pc1,pc2,Recall_mean,5,0.243,0.183
xgboost,pc1,pc2,Generalizability_mean,1,0.778,0.838
xgboost,pc1,pc2,Generalizability_mean,2,0.808,0.838
xgboost,pc1,pc2,Generalizability_mean,3,0.838,0.838
xgboost,pc1,pc2,Generalizability_mean,4,0.868,0.838
xgboost,pc1,pc2,Generalizability_mean,5,0.898,0.838
xgboost,pc1,pc2,Stability,1,0.849,0.909
xgboost,pc1,pc2,Stability,2,0.879,0.909
xgboost,pc1,pc2,Stability,3,0.909,0.909
xgboost,pc1,pc2,Stability,4,0.939,0.909
xgboost,pc1,pc2,Stability,5,0.969,0.909
xgboost,pc1,pc2,ReliabilityIndex,1,0.835,0.895
xgboost,pc1,pc2,ReliabilityIndex,2,0.865,0.895
xgboost,pc1,pc2,ReliabilityIndex,3,0.895,0.895
xgboost,pc1,pc2,ReliabilityIndex,4,0.925,0.895
xgboost,pc1,pc2,ReliabilityIndex,5,0.955,0.895
xgboost,pc1,pc3,AUC_mean,1,0.702,0.762
xgboost,pc1,pc3,AUC_mean,2,0.732,0.762
xgboost,pc1,pc3,AUC_mean,3,0.762,0.762
xgboost,pc1,pc3,AUC_mean,4,0.792,0.762
xgboost,pc1,pc3,AUC_mean,5,0.822,0.762
xgboost,pc1,pc3,F1_mean,1,0.235,0.295
xgboost,pc1,pc3,F1_mean,2,0.265,0.295
xgboost,pc1,pc3,F1_mean,3,0.295,0.295
xgboost,pc1,pc3,F1_mean,4,0.325,0.295
xgboost,pc1,pc3,F1_mean,5,0.355,0.295
xgboost,pc1,pc3,Precision_mean,1,0.28,0.34
xgboost,pc1,pc3,Precision_mean,2,0.31,0.34
xgboost,pc1,pc3,Precision_mean,3,0.34,0.34
xgboost,pc1,pc3,Precision_mean,4,0.37,0.34
xgboost,pc1,pc3,Precision_mean,5,0.4,0.34
xgboost,pc1,pc3,Recall_mean,1,0.201,0.261
xgboost,pc1,pc3,Recall_mean,2,0.231,0.261
xgboost,pc1,pc3,Recall_mean,3,0.261,0.261
xgboost,pc1,pc3,Recall_mean,4,0.291,0.261
xgboost,pc1,pc3,Recall_mean,5,0.321,0.261
xgboost,pc1,pc3,Generalizability_mean,1,0.972,0.986
xgboost,pc1,pc3,Generalizability_mean,2,0.979,0.986
xgboost,pc1,pc3,Generalizability_mean,3,0.986,0.986
xgboost,pc1,pc3,Generalizability_mean,4,0.993,0.986
xgboost,pc1,pc3,Generalizability_mean,5,1.0,0.986
xgboost,pc1,pc3,Stability,1,0.884,0.942
xgboost,pc1,pc3,Stability,2,0.913,0.942
xgboost,pc1,pc3,Stability,3,0.942,0.942
xgboost,pc1,pc3,Stability,4,0.971,0.942
xgboost,pc1,pc3,Stability,5,1.0,0.942
xgboost,pc1,pc3,ReliabilityIndex,1,0.879,0.939
xgboost,pc1,pc3,ReliabilityIndex,2,0.909,0.939
xgboost,pc1,pc3,ReliabilityIndex,3,0.939,0.939
xgboost,pc1,pc3,ReliabilityIndex,4,0.969,0.939
xgboost,pc1,pc3,ReliabilityIndex,5,0.999,0.939
xgboost,pc1,pc4,AUC_mean,1,0.714,0.774
xgboost,pc1,pc4,AUC_mean,2,0.744,0.774
xgboost,pc1,pc4,AUC_mean,3,0.774,0.774
xgboost,pc1,pc4,AUC_mean,4,0.804,0.774
xgboost,pc1,pc4,AUC_mean,5,0.834,0.774
xgboost,pc1,pc4,F1_mean,1,0.183,0.243
xgboost,pc1,pc4,F1_mean,2,0.213,0.243
xgboost,pc1,pc4,F1_mean,3,0.243,0.243
xgboost,pc1,pc4,F1_mean,4,0.273,0.243
xgboost,pc1,pc4,F1_mean,5,0.303,0.243
xgboost,pc1,pc4,Precision_mean,1,0.341,0.401
xgboost,pc1,pc4,Precision_mean,2,0.371,0.401
xgboost,pc1,pc4,Precision_mean,3,0.401,0.401
xgboost,pc1,pc4,Precision_mean,4,0.431,0.401
xgboost,pc1,pc4,Precision_mean,5,0.461,0.401
xgboost,pc1,pc4,Recall_mean,1,0.114,0.174
xgboost,pc1,pc4,Recall_mean,2,0.144,0.174
xgboost,pc1,pc4,Recall_mean,3,0.174,0.174
xgboost,pc1,pc4,Recall_mean,4,0.204,0.174
xgboost,pc1,pc4,Recall_mean,5,0.234,0.174
xgboost,pc1,pc4,Generalizability_mean,1,0.972,0.986
xgboost,pc1,pc4,Generalizability_mean,2,0.979,0.986
xgboost,pc1,pc4,Generalizability_mean,3,0.986,0.986
xgboost,pc1,pc4,Generalizability_mean,4,0.993,0.986
xgboost,pc1,pc4,Generalizability_mean,5,1.0,0.986
xgboost,pc1,pc4,Stability,1,0.898,0.949
xgboost,pc1,pc4,Stability,2,0.9235,0.949
xgboost,pc1,pc4,Stability,3,0.949,0.949
xgboost,pc1,pc4,Stability,4,0.9745,0.949
xgboost,pc1,pc4,Stability,5,1.0,0.949
xgboost,pc1,pc4,ReliabilityIndex,1,0.854,0.914
xgboost,pc1,pc4,ReliabilityIndex,2,0.884,0.914
xgboost,pc1,pc4,ReliabilityIndex,3,0.914,0.914
xgboost,pc1,pc4,ReliabilityIndex,4,0.944,0.914
xgboost,pc1,pc4,ReliabilityIndex,5,0.974,0.914
xgboost,pc2,pc1,AUC_mean,1,0.59,0.65
xgboost,pc2,pc1,AUC_mean,2,0.62,0.65
xgboost,pc2,pc1,AUC_mean,3,0.65,0.65
xgboost,pc2,pc1,AUC_mean,4,0.68,0.65
xgboost,pc2,pc1,AUC_mean,5,0.71,0.65
xgboost,pc2,pc1,F1_mean,1,0.095,0.155
xgboost,pc2,pc1,F1_mean,2,0.125,0.155
xgboost,pc2,pc1,F1_mean,3,0.155,0.155
xgboost,pc2,pc1,F1_mean,4,0.185,0.155
xgboost,pc2,pc1,F1_mean,5,0.215,0.155
xgboost,pc2,pc1,Precision_mean,1,0.198,0.258
xgboost,pc2,pc1,Precision_mean,2,0.228,0.258
xgboost,pc2,pc1,Precision_mean,3,0.258,0.258
xgboost,pc2,pc1,Precision_mean,4,0.288,0.258
xgboost,pc2,pc1,Precision_mean,5,0.318,0.258
xgboost,pc2,pc1,Recall_mean,1,0.056,0.112
xgboost,pc2,pc1,Recall_mean,2,0.084,0.112
xgboost,pc2,pc1,Recall_mean,3,0.112,0.112
xgboost,pc2,pc1,Recall_mean,4,0.14,0.112
xgboost,pc2,pc1,Recall_mean,5,0.168,0.112
xgboost,pc2,pc1,Generalizability_mean,1,0.293,0.353
xgboost,pc2,pc1,Generalizability_mean,2,0.323,0.353
xgboost,pc2,pc1,Generalizability_mean,3,0.353,0.353
xgboost,pc2,pc1,Generalizability_mean,4,0.383,0.353
xgboost,pc2,pc1,Generalizability_mean,5,0.413,0.353
xgboost,pc2,pc1,Stability,1,0.673,0.733
xgboost,pc2,pc1,Stability,2,0.703,0.733
xgboost,pc2,pc1,Stability,3,0.733,0.733
xgboost,pc2,pc1,Stability,4,0.763,0.733
xgboost,pc2,pc1,Stability,5,0.793,0.733
xgboost,pc2,pc1,ReliabilityIndex,1,0.664,0.724
xgboost,pc2,pc1,ReliabilityIndex,2,0.694,0.724
xgboost,pc2,pc1,ReliabilityIndex,3,0.724,0.724
xgboost,pc2,pc1,ReliabilityIndex,4,0.754,0.724
xgboost,pc2,pc1,ReliabilityIndex,5,0.784,0.724
xgboost,pc2,pc3,AUC_mean,1,0.618,0.678
xgboost,pc2,pc3,AUC_mean,2,0.648,0.678
xgboost,pc2,pc3,AUC_mean,3,0.678,0.678
xgboost,pc2,pc3,AUC_mean,4,0.708,0.678
xgboost,pc2,pc3,AUC_mean,5,0.738,0.678
xgboost,pc2,pc3,F1_mean,1,0.032,0.064
xgboost,pc2,pc3,F1_mean,2,0.048,0.064
xgboost,pc2,pc3,F1_mean,3,0.064,0.064
xgboost,pc2,pc3,F1_mean,4,0.08,0.064
xgboost,pc2,pc3,F1_mean,5,0.096,0.064
xgboost,pc2,pc3,Precision_mean,1,0.208,0.268
xgboost,pc2,pc3,Precision_mean,2,0.238,0.268
xgboost,pc2,pc3,Precision_mean,3,0.268,0.268
xgboost,pc2,pc3,Precision_mean,4,0.298,0.268
xgboost,pc2,pc3,Precision_mean,5,0.328,0.268
xgboost,pc2,pc3,Recall_mean,1,0.018,0.036
xgboost,pc2,pc3,Recall_mean,2,0.027,0.036
xgboost,pc2,pc3,Recall_mean,3,0.036,0.036
xgboost,pc2,pc3,Recall_mean,4,0.045,0.036
xgboost,pc2,pc3,Recall_mean,5,0.054,0.036
xgboost,pc2,pc3,Generalizability_mean,1,0.795,0.855
xgboost,pc2,pc3,Generalizability_mean,2,0.825,0.855
xgboost,pc2,pc3,Generalizability_mean,3,0.855,0.855
xgboost,pc2,pc3,Generalizability_mean,4,0.885,0.855
xgboost,pc2,pc3,Generalizability_mean,5,0.915,0.855
xgboost,pc2,pc3,Stability,1,0.914,0.957
xgboost,pc2,pc3,Stability,2,0.9355,0.957
xgboost,pc2,pc3,Stability,3,0.957,0.957
xgboost,pc2,pc3,Stability,4,0.9785,0.957
xgboost,pc2,pc3,Stability,5,1.0,0.957
xgboost,pc2,pc3,ReliabilityIndex,1,0.796,0.856
xgboost,pc2,pc3,ReliabilityIndex,2,0.826,0.856
xgboost,pc2,pc3,ReliabilityIndex,3,0.856,0.856
xgboost,pc2,pc3,ReliabilityIndex,4,0.886,0.856
xgboost,pc2,pc3,ReliabilityIndex,5,0.916,0.856
xgboost,pc2,pc4,AUC_mean,1,0.511,0.571
xgboost,pc2,pc4,AUC_mean,2,0.541,0.571
xgboost,pc2,pc4,AUC_mean,3,0.571,0.571
xgboost,pc2,pc4,AUC_mean,4,0.601,0.571
xgboost,pc2,pc4,AUC_mean,5,0.631,0.571
xgboost,pc2,pc4,F1_mean,1,0.0065,0.013
xgboost,pc2,pc4,F1_mean,2,0.00975,0.013
xgboost,pc2,pc4,F1_mean,3,0.013,0.013
xgboost,pc2,pc4,F1_mean,4,0.01625,0.013
xgboost,pc2,pc4,F1_mean,5,0.0195,0.013
xgboost,pc2,pc4,Precision_mean,1,0.064,0.124
xgboost,pc2,pc4,Precision_mean,2,0.094,0.124
xgboost,pc2,pc4,Precision_mean,3,0.124,0.124
xgboost,pc2,pc4,Precision_mean,4,0.154,0.124
xgboost,pc2,pc4,Precision_mean,5,0.184,0.124
xgboost,pc2,pc4,Recall_mean,1,0.003,0.007
xgboost,pc2,pc4,Recall_mean,2,0.005,0.007
xgboost,pc2,pc4,Recall_mean,3,0.007,0.007
xgboost,pc2,pc4,Recall_mean,4,0.009,0.007
xgboost,pc2,pc4,Recall_mean,5,0.011,0.007
xgboost,pc2,pc4,Generalizability_mean,1,0.791,0.851
xgboost,pc2,pc4,Generalizability_mean,2,0.821,0.851
xgboost,pc2,pc4,Generalizability_mean,3,0.851,0.851
xgboost,pc2,pc4,Generalizability_mean,4,0.881,0.851
xgboost,pc2,pc4,Generalizability_mean,5,0.911,0.851
xgboost,pc2,pc4,Stability,1,0.879,0.939
xgboost,pc2,pc4,Stability,2,0.909,0.939
xgboost,pc2,pc4,Stability,3,0.939,0.939
xgboost,pc2,pc4,Stability,4,0.969,0.939
xgboost,pc2,pc4,Stability,5,0.999,0.939
xgboost,pc2,pc4,ReliabilityIndex,1,0.789,0.849
xgboost,pc2,pc4,ReliabilityIndex,2,0.819,0.849
xgboost,pc2,pc4,ReliabilityIndex,3,0.849,0.849
xgboost,pc2,pc4,ReliabilityIndex,4,0.879,0.849
xgboost,pc2,pc4,ReliabilityIndex,5,0.909,0.849
xgboost,pc3,pc1,AUC_mean,1,0.741,0.801
xgboost,pc3,pc1,AUC_mean,2,0.771,0.801
xgboost,pc3,pc1,AUC_mean,3,0.801,0.801
xgboost,pc3,pc1,AUC_mean,4,0.831,0.801
xgboost,pc3,pc1,AUC_mean,5,0.861,0.801
xgboost,pc3,pc1,F1_mean,1,0.187,0.247
xgboost,pc3,pc1,F1_mean,2,0.217,0.247
xgboost,pc3,pc1,F1_mean,3,0.247,0.247
xgboost,pc3,pc1,F1_mean,4,0.277,0.247
xgboost,pc3,pc1,F1_mean,5,0.307,0.247
xgboost,pc3,pc1,Precision_mean,1,0.287,0.347
xgboost,pc3,pc1,Precision_mean,2,0.317,0.347
xgboost,pc3,pc1,Precision_mean,3,0.347,0.347
xgboost,pc3,pc1,Precision_mean,4,0.377,0.347
xgboost,pc3,pc1,Precision_mean,5,0.407,0.347
xgboost,pc3,pc1,Recall_mean,1,0.132,0.192
xgboost,pc3,pc1,Recall_mean,2,0.162,0.192
xgboost,pc3,pc1,Recall_mean,3,0.192,0.192
xgboost,pc3,pc1,Recall_mean,4,0.222,0.192
xgboost,pc3,pc1,Recall_mean,5,0.252,0.192
xgboost,pc3,pc1,Generalizability_mean,1,0.928,0.964
xgboost,pc3,pc1,Generalizability_mean,2,0.946,0.964
xgboost,pc3,pc1,Generalizability_mean,3,0.964,0.964
xgboost,pc3,pc1,Generalizability_mean,4,0.982,0.964
xgboost,pc3,pc1,Generalizability_mean,5,1.0,0.964
xgboost,pc3,pc1,Stability,1,0.77,0.83
xgboost,pc3,pc1,Stability,2,0.8,0.83
xgboost,pc3,pc1,Stability,3,0.83,0.83
xgboost,pc3,pc1,Stability,4,0.86,0.83
xgboost,pc3,pc1,Stability,5,0.89,0.83
xgboost,pc3,pc1,ReliabilityIndex,1,0.835,0.895
xgboost,pc3,pc1,ReliabilityIndex,2,0.865,0.895
xgboost,pc3,pc1,ReliabilityIndex,3,0.895,0.895
xgboost,pc3,pc1,ReliabilityIndex,4,0.925,0.895
xgboost,pc3,pc1,ReliabilityIndex,5,0.955,0.895
xgboost,pc3,pc2,AUC_mean,1,0.711,0.771
xgboost,pc3,pc2,AUC_mean,2,0.741,0.771
xgboost,pc3,pc2,AUC_mean,3,0.771,0.771
xgboost,pc3,pc2,AUC_mean,4,0.801,0.771
xgboost,pc3,pc2,AUC_mean,5,0.831,0.771
xgboost,pc3,pc2,F1_mean,1,0.0335,0.067
xgboost,pc3,pc2,F1_mean,2,0.05025,0.067
xgboost,pc3,pc2,F1_mean,3,0.067,0.067
xgboost,pc3,pc2,F1_mean,4,0.08375,0.067
xgboost,pc3,pc2,F1_mean,5,0.1005,0.067
xgboost,pc3,pc2,Precision_mean,1,0.026,0.052
xgboost,pc3,pc2,Precision_mean,2,0.039,0.052
xgboost,pc3,pc2,Precision_mean,3,0.052,0.052
xgboost,pc3,pc2,Precision_mean,4,0.065,0.052
xgboost,pc3,pc2,Precision_mean,5,0.078,0.052
xgboost,pc3,pc2,Recall_mean,1,0.062,0.122
xgboost,pc3,pc2,Recall_mean,2,0.092,0.122
xgboost,pc3,pc2,Recall_mean,3,0.122,0.122
xgboost,pc3,pc2,Recall_mean,4,0.152,0.122
xgboost,pc3,pc2,Recall_mean,5,0.182,0.122
xgboost,pc3,pc2,Generalizability_mean,1,0.839,0.899
xgboost,pc3,pc2,Generalizability_mean,2,0.869,0.899
xgboost,pc3,pc2,Generalizability_mean,3,0.899,0.899
xgboost,pc3,pc2,Generalizability_mean,4,0.929,0.899
xgboost,pc3,pc2,Generalizability_mean,5,0.959,0.899
xgboost,pc3,pc2,Stability,1,0.836,0.896
xgboost,pc3,pc2,Stability,2,0.866,0.896
xgboost,pc3,pc2,Stability,3,0.896,0.896
xgboost,pc3,pc2,Stability,4,0.926,0.896
xgboost,pc3,pc2,Stability,5,0.956,0.896
xgboost,pc3,pc2,ReliabilityIndex,1,0.834,0.894
xgboost,pc3,pc2,ReliabilityIndex,2,0.864,0.894
xgboost,pc3,pc2,ReliabilityIndex,3,0.894,0.894
xgboost,pc3,pc2,ReliabilityIndex,4,0.924,0.894
xgboost,pc3,pc2,ReliabilityIndex,5,0.954,0.894
xgboost,pc3,pc4,AUC_mean,1,0.68,0.74
xgboost,pc3,pc4,AUC_mean,2,0.71,0.74
xgboost,pc3,pc4,AUC_mean,3,0.74,0.74
xgboost,pc3,pc4,AUC_mean,4,0.77,0.74
xgboost,pc3,pc4,AUC_mean,5,0.8,0.74
xgboost,pc3,pc4,F1_mean,1,0.066,0.126
xgboost,pc3,pc4,F1_mean,2,0.096,0.126
xgboost,pc3,pc4,F1_mean,3,0.126,0.126
xgboost,pc3,pc4,F1_mean,4,0.156,0.126
xgboost,pc3,pc4,F1_mean,5,0.186,0.126
xgboost,pc3,pc4,Precision_mean,1,0.182,0.242
xgboost,pc3,pc4,Precision_mean,2,0.212,0.242
xgboost,pc3,pc4,Precision_mean,3,0.242,0.242
xgboost,pc3,pc4,Precision_mean,4,0.272,0.242
xgboost,pc3,pc4,Precision_mean,5,0.302,0.242
xgboost,pc3,pc4,Recall_mean,1,0.0425,0.085
xgboost,pc3,pc4,Recall_mean,2,0.06375,0.085
xgboost,pc3,pc4,Recall_mean,3,0.085,0.085
xgboost,pc3,pc4,Recall_mean,4,0.10625,0.085
xgboost,pc3,pc4,Recall_mean,5,0.1275,0.085
xgboost,pc3,pc4,Generalizability_mean,1,0.932,0.966
xgboost,pc3,pc4,Generalizability_mean,2,0.949,0.966
xgboost,pc3,pc4,Generalizability_mean,3,0.966,0.966
xgboost,pc3,pc4,Generalizability_mean,4,0.983,0.966
xgboost,pc3,pc4,Generalizability_mean,5,1.0,0.966
xgboost,pc3,pc4,Stability,1,0.866,0.926
xgboost,pc3,pc4,Stability,2,0.896,0.926
xgboost,pc3,pc4,Stability,3,0.926,0.926
xgboost,pc3,pc4,Stability,4,0.956,0.926
xgboost,pc3,pc4,Stability,5,0.986,0.926
xgboost,pc3,pc4,ReliabilityIndex,1,0.84,0.9
xgboost,pc3,pc4,ReliabilityIndex,2,0.87,0.9
xgboost,pc3,pc4,ReliabilityIndex,3,0.9,0.9
xgboost,pc3,pc4,ReliabilityIndex,4,0.93,0.9
xgboost,pc3,pc4,ReliabilityIndex,5,0.96,0.9
xgboost,pc4,pc1,AUC_mean,1,0.684,0.744
xgboost,pc4,pc1,AUC_mean,2,0.714,0.744
xgboost,pc4,pc1,AUC_mean,3,0.744,0.744
xgboost,pc4,pc1,AUC_mean,4,0.774,0.744
xgboost,pc4,pc1,AUC_mean,5,0.804,0.744
xgboost,pc4,pc1,F1_mean,1,0.144,0.204
xgboost,pc4,pc1,F1_mean,2,0.174,0.204
xgboost,pc4,pc1,F1_mean,3,0.204,0.204
xgboost,pc4,pc1,F1_mean,4,0.234,0.204
xgboost,pc4,pc1,F1_mean,5,0.264,0.204
xgboost,pc4,pc1,Precision_mean,1,0.165,0.225
xgboost,pc4,pc1,Precision_mean,2,0.195,0.225
xgboost,pc4,pc1,Precision_mean,3,0.225,0.225
xgboost,pc4,pc1,Precision_mean,4,0.255,0.225
xgboost,pc4,pc1,Precision_mean,5,0.285,0.225
xgboost,pc4,pc1,Recall_mean,1,0.127,0.187
xgboost,pc4,pc1,Recall_mean,2,0.157,0.187
xgboost,pc4,pc1,Recall_mean,3,0.187,0.187
xgboost,pc4,pc1,Recall_mean,4,0.217,0.187
xgboost,pc4,pc1,Recall_mean,5,0.247,0.187
xgboost,pc4,pc1,Generalizability_mean,1,0.946,0.973
xgboost,pc4,pc1,Generalizability_mean,2,0.9595,0.973
xgboost,pc4,pc1,Generalizability_mean,3,0.973,0.973
xgboost,pc4,pc1,Generalizability_mean,4,0.9865,0.973
xgboost,pc4,pc1,Generalizability_mean,5,1.0,0.973
xgboost,pc4,pc1,Stability,1,0.98,0.99
xgboost,pc4,pc1,Stability,2,0.985,0.99
xgboost,pc4,pc1,Stability,3,0.99,0.99
xgboost,pc4,pc1,Stability,4,0.995,0.99
xgboost,pc4,pc1,Stability,5,1.0,0.99
xgboost,pc4,pc1,ReliabilityIndex,1,0.846,0.906
xgboost,pc4,pc1,ReliabilityIndex,2,0.876,0.906
xgboost,pc4,pc1,ReliabilityIndex,3,0.906,0.906
xgboost,pc4,pc1,ReliabilityIndex,4,0.936,0.906
xgboost,pc4,pc1,ReliabilityIndex,5,0.966,0.906
xgboost,pc4,pc2,AUC_mean,1,0.766,0.826
xgboost,pc4,pc2,AUC_mean,2,0.796,0.826
xgboost,pc4,pc2,AUC_mean,3,0.826,0.826
xgboost,pc4,pc2,AUC_mean,4,0.856,0.826
xgboost,pc4,pc2,AUC_mean,5,0.886,0.826
xgboost,pc4,pc2,F1_mean,1,0.0345,0.069
xgboost,pc4,pc2,F1_mean,2,0.05175,0.069
xgboost,pc4,pc2,F1_mean,3,0.069,0.069
xgboost,pc4,pc2,F1_mean,4,0.08625,0.069
xgboost,pc4,pc2,F1_mean,5,0.1035,0.069
xgboost,pc4,pc2,Precision_mean,1,0.0185,0.037
xgboost,pc4,pc2,Precision_mean,2,0.02775,0.037
xgboost,pc4,pc2,Precision_mean,3,0.037,0.037
xgboost,pc4,pc2,Precision_mean,4,0.04625,0.037
xgboost,pc4,pc2,Precision_mean,5,0.0555,0.037
xgboost,pc4,pc2,Recall_mean,1,0.47,0.53
xgboost,pc4,pc2,Recall_mean,2,0.5,0.53
xgboost,pc4,pc2,Recall_mean,3,0.53,0.53
xgboost,pc4,pc2,Recall_mean,4,0.56,0.53
xgboost,pc4,pc2,Recall_mean,5,0.59,0.53
xgboost,pc4,pc2,Generalizability_mean,1,0.819,0.879
xgboost,pc4,pc2,Generalizability_mean,2,0.849,0.879
xgboost,pc4,pc2,Generalizability_mean,3,0.879,0.879
xgboost,pc4,pc2,Generalizability_mean,4,0.909,0.879
xgboost,pc4,pc2,Generalizability_mean,5,0.939,0.879
xgboost,pc4,pc2,Stability,1,0.864,0.924
xgboost,pc4,pc2,Stability,2,0.894,0.924
xgboost,pc4,pc2,Stability,3,0.924,0.924
xgboost,pc4,pc2,Stability,4,0.954,0.924
xgboost,pc4,pc2,Stability,5,0.984,0.924
xgboost,pc4,pc2,ReliabilityIndex,1,0.838,0.898
xgboost,pc4,pc2,ReliabilityIndex,2,0.868,0.898
xgboost,pc4,pc2,ReliabilityIndex,3,0.898,0.898
xgboost,pc4,pc2,ReliabilityIndex,4,0.928,0.898
xgboost,pc4,pc2,ReliabilityIndex,5,0.958,0.898
xgboost,pc4,pc3,AUC_mean,1,0.692,0.752
xgboost,pc4,pc3,AUC_mean,2,0.722,0.752
xgboost,pc4,pc3,AUC_mean,3,0.752,0.752
xgboost,pc4,pc3,AUC_mean,4,0.782,0.752
xgboost,pc4,pc3,AUC_mean,5,0.812,0.752
xgboost,pc4,pc3,F1_mean,1,0.071,0.131
xgboost,pc4,pc3,F1_mean,2,0.101,0.131
xgboost,pc4,pc3,F1_mean,3,0.131,0.131
xgboost,pc4,pc3,F1_mean,4,0.161,0.131
xgboost,pc4,pc3,F1_mean,5,0.191,0.131
xgboost,pc4,pc3,Precision_mean,1,0.15,0.21
xgboost,pc4,pc3,Precision_mean,2,0.18,0.21
xgboost,pc4,pc3,Precision_mean,3,0.21,0.21
xgboost,pc4,pc3,Precision_mean,4,0.24,0.21
xgboost,pc4,pc3,Precision_mean,5,0.27,0.21
xgboost,pc4,pc3,Recall_mean,1,0.047,0.094
xgboost,pc4,pc3,Recall_mean,2,0.0705,0.094
xgboost,pc4,pc3,Recall_mean,3,0.094,0.094
xgboost,pc4,pc3,Recall_mean,4,0.1175,0.094
xgboost,pc4,pc3,Recall_mean,5,0.141,0.094
xgboost,pc4,pc3,Generalizability_mean,1,0.924,0.962
xgboost,pc4,pc3,Generalizability_mean,2,0.943,0.962
xgboost,pc4,pc3,Generalizability_mean,3,0.962,0.962
xgboost,pc4,pc3,Generalizability_mean,4,0.981,0.962
xgboost,pc4,pc3,Generalizability_mean,5,1.0,0.962
